Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
20,20,2014-12-07,30-027,OKC,@,DET,W (+2),0,22:03,1,4,0.25,0,0,,0,0,,2,5,7,2,1,0,2,4,2,1.3,4
21,21,2014-12-09,30-029,OKC,,MIL,W (+13),0,22:00,2,9,0.222,0,0,,1,2,0.5,7,2,9,2,1,1,3,4,5,3.1,-7
22,22,2014-12-11,30-031,OKC,,CLE,W (+9),0,20:12,1,3,0.333,0,0,,2,4,0.5,2,5,7,0,0,3,1,2,4,4.7,9
23,23,2014-12-12,30-032,OKC,@,MIN,W (+19),0,13:30,0,2,0.0,0,0,,0,0,,1,5,6,0,0,0,2,4,0,-2.8,-1
24,24,2014-12-14,30-034,OKC,,PHO,W (+24),0,23:21,2,4,0.5,0,0,,1,2,0.5,2,8,10,1,1,1,2,2,5,6.0,8
25,25,2014-12-16,30-036,OKC,@,SAC,W (+12),0,20:32,0,2,0.0,0,0,,0,0,,3,1,4,2,0,1,1,2,0,1.3,-8
26,26,2014-12-18,30-038,OKC,@,GSW,L (-5),0,16:18,1,2,0.5,0,0,,0,0,,0,1,1,1,0,0,1,2,2,0.2,-7
28,27,2014-12-21,30-041,OKC,,NOP,L (-2),0,13:42,2,4,0.5,0,0,,0,0,,3,2,5,0,0,0,1,1,4,3.3,-7
29,28,2014-12-23,30-043,OKC,,POR,L (-4),0,23:32,2,4,0.5,0,0,,0,0,,1,5,6,0,0,0,1,3,4,2.0,6
30,29,2014-12-25,30-045,OKC,@,SAS,W (+8),0,11:39,0,1,0.0,0,0,,1,2,0.5,1,1,2,0,0,0,1,3,1,-1.3,-18
31,30,2014-12-26,30-046,OKC,,CHO,W (+23),0,17:58,2,6,0.333,0,0,,1,2,0.5,0,8,8,1,0,1,2,3,5,1.8,15
32,31,2014-12-28,30-048,OKC,@,DAL,L (-5),0,13:10,1,4,0.25,0,0,,1,1,1.0,2,4,6,2,0,0,2,3,3,1.4,4
33,32,2014-12-31,30-051,OKC,,PHO,W (+3),0,20:00,2,4,0.5,0,0,,5,5,1.0,4,1,5,0,0,2,2,3,9,8.3,8
34,33,2015-01-02,30-053,OKC,,WAS,W (+7),0,27:22,3,6,0.5,0,0,,0,1,0.0,1,3,4,1,1,1,1,4,6,4.0,9
35,34,2015-01-05,30-056,OKC,@,GSW,L (-26),0,8:04,2,5,0.4,0,1,0.0,2,3,0.667,3,3,6,0,0,1,0,0,6,6.6,-6
36,35,2015-01-07,30-058,OKC,@,SAC,L (-21),0,13:03,0,0,,0,0,,0,2,0.0,0,7,7,2,2,1,2,5,0,1.4,-6
37,36,2015-01-09,30-060,OKC,,UTA,W (+5),0,25:16,2,4,0.5,0,0,,0,0,,1,6,7,1,0,1,3,2,4,2.1,-6
38,37,2015-01-15,30-066,OKC,@,HOU,L (-11),0,19:35,2,4,0.5,0,0,,2,3,0.667,1,2,3,2,1,0,2,2,6,4.5,-1
39,38,2015-01-16,30-067,OKC,,GSW,W (+12),0,7:12,0,0,,0,0,,0,0,,1,3,4,0,0,0,1,1,0,0.2,3
40,39,2015-01-18,30-069,OKC,@,ORL,W (+28),0,21:30,5,7,0.714,0,0,,1,3,0.333,0,9,9,1,1,0,3,3,11,7.5,24
41,40,2015-01-20,30-071,OKC,@,MIA,W (+8),0,23:26,0,3,0.0,0,0,,0,0,,0,3,3,0,0,0,0,3,0,-2.4,11
42,41,2015-01-21,30-072,OKC,@,WAS,W (+2),0,14:14,3,4,0.75,0,0,,0,0,,2,4,6,0,0,1,0,5,6,5.7,8
43,42,2015-01-23,30-074,OKC,@,ATL,L (-10),0,15:02,1,3,0.333,0,0,,2,4,0.5,1,5,6,1,0,2,0,1,4,5.4,-8
44,43,2015-01-25,30-076,OKC,@,CLE,L (-10),1,26:43,2,4,0.5,0,0,,0,0,,1,3,4,1,1,0,2,6,4,0.9,4
45,44,2015-01-26,30-077,OKC,,MIN,W (+8),0,16:40,0,0,,0,0,,0,0,,2,4,6,0,0,1,2,5,0,-0.7,3
46,45,2015-01-28,30-079,OKC,@,NYK,L (-8),0,15:00,2,6,0.333,0,0,,0,2,0.0,0,4,4,0,0,0,1,0,4,0.0,8
47,46,2015-01-31,30-082,OKC,@,MEM,L (-11),0,20:18,0,3,0.0,0,0,,0,0,,1,4,5,2,0,1,0,2,0,1.1,-6
48,47,2015-02-02,30-084,OKC,,ORL,W (+7),0,20:35,3,4,0.75,0,0,,2,4,0.5,0,3,3,2,0,0,2,4,8,4.3,3
49,48,2015-02-04,30-086,OKC,@,NOP,W (+11),0,22:56,3,6,0.5,0,0,,0,0,,2,4,6,3,0,2,1,4,6,6.5,6
50,49,2015-02-06,30-088,OKC,,NOP,L (-3),0,17:41,0,1,0.0,0,0,,0,0,,0,4,4,0,0,1,3,1,0,-2.2,-12
52,50,2015-02-09,30-091,OKC,@,DEN,W (+10),1,20:19,2,2,1.0,0,0,,0,0,,1,1,2,1,0,0,1,2,4,3.3,12
53,51,2015-02-11,30-093,OKC,,MEM,W (+16),1,23:06,1,1,1.0,0,0,,0,0,,1,3,4,1,0,1,0,2,2,3.9,29
56,52,2015-02-24,30-106,CLE,@,DET,W (+9),0,2:10,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,1,2,2,-0.1,-4
57,53,2015-02-26,30-108,CLE,,GSW,W (+11),0,2:13,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,2,0,-1.5,-2
58,54,2015-02-27,30-109,CLE,@,IND,L (-7),0,12:25,0,1,0.0,0,0,,0,0,,0,4,4,0,0,0,1,4,0,-2.1,-3
60,55,2015-03-03,30-113,CLE,,BOS,W (+31),0,12:00,2,7,0.286,0,0,,1,1,1.0,2,0,2,1,1,0,2,2,5,1.2,-11
63,56,2015-03-07,30-117,CLE,,PHO,W (+10),0,7:47,0,3,0.0,0,0,,0,0,,2,1,3,0,0,0,0,0,0,-0.4,-14
64,57,2015-03-10,30-120,CLE,@,DAL,W (+33),0,6:31,2,3,0.667,0,0,,0,0,,0,1,1,0,0,0,0,1,4,2.6,8
66,58,2015-03-15,30-125,CLE,@,ORL,W (+15),0,13:47,2,3,0.667,0,0,,2,2,1.0,1,3,4,0,0,1,2,2,6,4.2,-7
67,59,2015-03-16,30-126,CLE,@,MIA,L (-14),0,8:15,0,0,,0,0,,0,0,,0,2,2,1,0,0,1,3,0,-0.9,1
68,60,2015-03-18,30-128,CLE,,BRK,W (+25),0,6:59,2,4,0.5,0,0,,0,0,,2,4,6,0,0,1,1,1,4,3.9,3
70,61,2015-03-22,30-132,CLE,@,MIL,W (+18),0,1:59,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,5
71,62,2015-03-25,30-135,CLE,@,MEM,W (+22),0,8:08,1,2,0.5,0,0,,0,0,,1,1,2,0,0,0,2,0,2,0.0,-5
72,63,2015-03-27,30-137,CLE,@,BRK,L (-8),0,5:08,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,1,0,-2.4,-6
74,64,2015-04-02,30-143,CLE,,MIA,W (+26),0,4:29,2,2,1.0,0,0,,0,1,0.0,0,2,2,0,0,0,0,0,4,3.6,3
77,65,2015-04-10,30-151,CLE,,BOS,L (-9),0,14:55,2,4,0.5,0,0,,0,0,,1,2,3,0,0,0,2,1,4,0.9,-3
78,66,2015-04-12,30-153,CLE,@,BOS,L (-39),0,18:50,0,2,0.0,0,0,,0,0,,0,4,4,2,0,0,1,3,0,-1.0,-25
79,67,2015-04-13,30-154,CLE,,DET,W (+12),0,14:05,3,3,1.0,0,0,,0,2,0.0,1,1,2,3,0,1,2,3,6,4.9,-7
80,68,2015-04-15,30-156,CLE,,WAS,W (+5),0,27:30,3,6,0.5,0,0,,1,2,0.5,1,4,5,1,1,1,3,2,7,4.1,7
1,1,2015-10-27,30-351,NOP,@,GSW,L (-16),1,15:53,5,5,1.0,0,0,,0,0,,0,4,4,1,0,0,0,1,10,10.0,-12
2,2,2015-10-28,30-352,NOP,@,POR,L (-18),1,9:28,2,4,0.5,0,0,,0,0,,1,3,4,0,0,0,0,0,4,3.6,-16
3,3,2015-10-31,30-355,NOP,,GSW,L (-14),1,2:26,1,1,1.0,0,0,,0,0,,0,0,0,1,0,0,0,1,2,2.0,4
23,4,2015-12-12,31-032,NOP,@,CHI,L (-4),0,0:47,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,-3
26,5,2015-12-18,31-038,NOP,@,PHO,L (-16),0,9:57,1,1,1.0,0,0,,1,2,0.5,1,1,2,0,0,1,1,2,3,2.2,-4
27,6,2015-12-20,31-040,NOP,@,DEN,W (+5),0,16:46,0,0,,0,0,,0,0,,1,1,2,1,0,1,2,2,0,-0.4,-16
30,7,2015-12-26,31-046,NOP,,HOU,W (+2),0,8:16,2,2,1.0,0,0,,0,2,0.0,1,1,2,0,0,0,0,0,4,3.6,-4
31,8,2015-12-28,31-048,NOP,@,ORL,L (-15),0,15:26,2,3,0.667,0,0,,0,0,,2,2,4,1,0,0,1,2,4,3.6,-3
33,9,2016-01-02,31-053,NOP,@,DAL,W (+7),0,4:10,0,0,,0,0,,0,0,,0,1,1,1,0,0,1,1,0,-0.4,-4
45,10,2016-01-28,31-079,NOP,,SAC,W (+9),0,6:04,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,1,0,-2.4,1
55,11,2016-02-21,31-103,NOP,@,DET,W (+5),0,7:10,0,0,,0,0,,0,0,,1,2,3,0,1,0,0,1,0,1.9,0
56,12,2016-02-23,31-105,NOP,@,WAS,L (-20),0,17:44,1,1,1.0,0,0,,0,0,,1,3,4,0,0,0,3,2,2,-0.5,-12
57,13,2016-02-25,31-107,NOP,,OKC,W (+4),0,12:50,0,0,,0,0,,0,0,,1,1,2,2,0,0,0,3,0,1.2,5
58,14,2016-02-27,31-109,NOP,,MIN,L (-2),0,20:10,1,5,0.2,0,0,,0,0,,1,2,3,1,1,0,2,4,2,-1.7,-5
59,15,2016-03-02,31-113,NOP,@,HOU,L (-5),1,22:12,0,1,0.0,0,0,,0,0,,0,8,8,1,3,0,2,2,0,2.6,11
60,16,2016-03-03,31-114,NOP,,SAS,L (-8),1,26:47,1,2,0.5,0,0,,0,0,,1,3,4,2,0,0,2,3,2,0.8,-12
61,17,2016-03-05,31-116,NOP,,UTA,L (-12),0,13:00,1,2,0.5,0,0,,0,0,,1,4,5,0,0,0,1,2,2,1.1,-17
62,18,2016-03-07,31-118,NOP,,SAC,W (+3),0,17:13,0,0,,0,0,,0,0,,0,2,2,1,1,2,2,1,0,1.3,-1
63,19,2016-03-09,31-120,NOP,@,CHO,L (-9),0,14:02,1,1,1.0,0,0,,0,2,0.0,2,5,7,1,0,1,0,4,2,3.6,3
65,20,2016-03-12,31-123,NOP,@,MIL,L (-11),0,11:39,1,2,0.5,0,0,,0,1,0.0,0,1,1,1,0,0,0,1,2,1.2,9
66,21,2016-03-14,31-125,NOP,@,GSW,L (-18),0,5:37,1,2,0.5,0,0,,0,0,,1,0,1,0,1,0,0,0,2,2.7,6
67,22,2016-03-16,31-127,NOP,@,SAC,W (+15),0,18:52,2,4,0.5,0,0,,0,0,,0,6,6,0,0,0,1,0,4,2.8,15
68,23,2016-03-18,31-129,NOP,,POR,L (-5),0,17:30,0,1,0.0,0,0,,0,2,0.0,0,5,5,1,1,1,0,3,0,1.2,-1
69,24,2016-03-20,31-131,NOP,,LAC,W (+4),0,16:01,1,1,1.0,0,0,,1,2,0.5,0,3,3,1,1,0,0,5,3,2.9,3
70,25,2016-03-22,31-133,NOP,,MIA,L (-14),0,23:11,2,3,0.667,0,0,,0,0,,2,3,5,0,0,0,3,3,4,0.8,-4
71,26,2016-03-24,31-135,NOP,@,IND,L (-8),0,19:07,0,3,0.0,0,0,,1,2,0.5,1,4,5,2,0,0,0,2,1,1.0,3
72,27,2016-03-26,31-137,NOP,,TOR,L (-24),0,15:55,1,1,1.0,0,0,,0,0,,0,4,4,2,1,0,0,2,2,4.5,-3
73,28,2016-03-28,31-139,NOP,,NYK,W (+8),0,21:14,0,0,,0,0,,3,4,0.75,2,6,8,0,0,1,0,1,3,6.1,15
74,29,2016-03-30,31-141,NOP,@,SAS,L (-8),0,18:30,1,1,1.0,0,0,,0,0,,0,4,4,2,0,0,4,2,2,-0.5,6
75,30,2016-03-31,31-142,NOP,,DEN,W (+6),0,8:08,2,2,1.0,0,0,,0,0,,0,1,1,0,0,0,1,2,4,1.9,0
76,31,2016-04-03,31-145,NOP,@,BRK,W (+19),0,14:56,3,3,1.0,0,0,,1,2,0.5,0,1,1,1,1,1,1,2,7,6.6,7
77,32,2016-04-05,31-147,NOP,@,PHI,L (-14),0,22:42,4,7,0.571,0,0,,0,0,,0,7,7,2,0,0,0,0,8,8.2,-23
78,33,2016-04-06,31-148,NOP,@,BOS,L (-7),0,19:01,1,4,0.25,0,0,,1,2,0.5,1,3,4,0,0,0,2,0,3,-0.2,14
79,34,2016-04-08,31-150,NOP,,LAL,W (+8),0,16:05,1,3,0.333,0,0,,0,0,,1,2,3,1,0,2,0,3,2,2.5,1
80,35,2016-04-09,31-151,NOP,,PHO,L (-21),0,16:28,0,2,0.0,0,0,,1,2,0.5,1,3,4,1,0,0,2,3,1,-1.7,1
81,36,2016-04-11,31-153,NOP,,CHI,L (-5),0,16:30,0,1,0.0,0,0,,0,0,,1,3,4,1,0,1,1,2,0,0.5,-10
82,37,2016-04-13,31-155,NOP,@,MIN,L (-35),0,20:14,2,7,0.286,0,0,,2,2,1.0,1,4,5,3,0,0,6,1,6,-0.5,-31
1,1,2018-04-11,33-152,CLE,,NYK,L (-12),0,14:32,1,2,0.5,0,0,,1,2,0.5,0,1,1,2,1,0,1,1,3,2.9,3
